comment,cluster,cluster_name,x,y
"C'est surtout un problème de délais (ex. Permis international, Passeport, Procuration, etc.) L'extension de validité de la CNI sans modification de la carte est une décision technocrate absurde !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.622238039970398,5.258884370326996
rendez-vous en mairie pour s'inscrire pour notre mariage... un sketch. Pas plus de 4 rendez-vous par jour au niveau de la mairie!,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.308387577533722,5.058309376239777
faire 1h de route pour faire faire et aller chercher sa carte d'identité ..... et puis il y en a tellement de régles incohérentes et inutiles qu'on ne les relève plus ;,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.596723467111588,5.241543352603912
"dernièrement une demande de carte grise j'ai mis un temps fou a comprendre comment il fallait faire, pour info faites valider vos site par des citoyen Français lambda avant de les mettre en ligne",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.408016204833984,4.790668249130249
Carte grise sur internet. Contester un PV pour excès de vitesse.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.514323025941849,4.476080298423767
Obtention carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.082422256469727,3.9347777366638184
"Refaire un dossier personnel  complet  alors que le votre est ancien, à jour et  justifié depuis des décennies.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.372254729270935,6.320008009672165
Renvoyer des documents 50 fois alors que les administrations les ont déjà.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.683171272277832,7.2298349142074585
nous demander nos papiers lorsque nous sommes victimes d'un vol de sac  a main avec tous nos papiers  les  demandes de retraites  l 'inscription aux examens et concours,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.547906517982483,6.286954581737518
"L'annulation d'une carte grise sur internet. Il n'est pas spécifié suffisamment clairement de garder ses identifiants. Quand vous les avez perdus et qu'on vous demande de compléter votre dossier, impossible et personne pour vous renseigner. Ce n'et plus le problème et la préfecture et les autres services sont injoignables.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.269909858703613,6.086745597422123
demande de carte d'identité et de passeport,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.54518061876297,4.7067177295684814
Refaire un permis / Carte d'identité / Véhicule...,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.067310839891434,4.758695363998413
Dossier retraite,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.369234204292297,6.916191339492798
Demander des compléments d'information ou des justificatifs par courrier. !!!!,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.817927479743958,6.42308434844017
Les services de retraites complémentaires (ARRCO par ex) qui demandent maintes fois les mêmes pièces qui ont pourtant été adressés,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.491282939910889,7.504802227020264
"systématiquement devoir fournir par exemple un extrait de naissance alors que l'administration peut se procurer ce document Administratif. et quand bien meme après l'avoir produit une fois, cela devrait suffir pour les prochains besoins .",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.865527674555779,6.262619495391846
"Quand on REFAIT des documents dont la date de VALIDITE est atteinte, pourquoi RE-FOURNIR les mêmes informations et justificatifs (exemple, passeport)? Pourquoi faire des démarches qui ne font que générer de la paperasse informative, alors qu'il n'y a AUCUNE finalité à cette obligation (exemple, déclaration de travaux)? etc, etc...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.857683584094048,6.817345023155212
"Suite au décès de ma mère, qui avait un véhicule, il a fallu que nous changions sa carte grise pour qu'un membre de ma famille en devienne propriétaire. 2 ans après ce n'est toujours pas fait : la procédure sur internet est incompréhensible et personne ne peut nous répondre. j'ai même saisi le Défenseur des droits.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.477432370185852,5.458077371120453
Il y a beaucoup de redondances dans les documents demandés pour les démarches dans les différentes institutions. Preuve du manque de communication entre elles. Un site commun dans lequel chaque citoyen aurait un compte et sur lequel il n'aurait qu'à fournir une seul fois ses informations serait un plus.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.512926459312439,7.2017751932144165
"Dernier en date, constitution d'un dossier de demande de retraite auprès de 3 organismes différents",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.3430726528167725,7.224855542182922
La redondance des documents demandés.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.269627809524536,7.739117622375488
carte grise en ligne,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.421316683292389,4.676805853843689
"Vaccination contre la grippe: la réception d'un courrier de la CPAM conduit à prendre rdv chez le médecin pour se faire délivrer une ordonnance par le médecin, puis à retirer le vaccin auprès d'un pharmacien, puis à se faire vacciner chez une infirmière ou chez le médecin... C'est inutilement fastidieux, et donc dissuasif.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.283450186252594,5.886118300259113
"notifications de mouvements d'animaux (en agricole) ; contrôles agricoles (pour la PAC), nous avons été contrôlés 4 FOIS en 2018 alors que nous n'avons jamais tenté de duper l'administration, nous le vivons comme du harcèlement",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.503892123699188,6.1626380532979965
Actualiser la carte vitale ; mais c'est arrangé depuis.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.576664686203003,4.945110559463501
Le fait de devoir faire une déclaration de perte doublement pour un passeport!(La première n'a pas été enregistrée dans  le système),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.754456639289856,5.116022109985352
"cette question permet de s'éviter de faire l'analyse de la valeur  de la structure administrative au global et de la pertinence de ses exigences, de ses méthodes et procédures, et,ainsi, de se remettre en cause.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.551378190517426,6.016380902379751
"des documents a n'en plus finir, des copies, des originaux, en de multiples exemplaires",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.788050889968872,4.4899479150772095
Remplir chaque année un dossier en sollicitant plusieurs acteurs pour obtenir une aide scolaire pour un enfant handicapé qui devra toujours être aidé une fois le diagnostic établi.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.056892812252045,6.238312244415283
Service téléphonique surtaxé Obligation de passer par un compte internet - pas facile pour tous,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.006807088851929,5.787112265825272
Difficultés et longueur d'un dépôt de dossier MDPH et même d'un renouvellement surtout lorsque l'on connaît le handicap,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.474029779434204,6.14215849339962
Fournir une facture EDF ou téléphone alors qu'on a transmis une quittance de loyer.  Demander des documents qui ne figurent pas dans la listes des pièces demandées sur les sites internet.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.786364614963531,5.565173089504242
"multiplication des photocopies, des justificatifs divers et variés   A quoi sert la copie de la carte d'identité pour un service le l'État qui l'a délivrée (fichier informatique à simplement consulter par exemple!!), le justificatif de domicile ""bidon et falsifiable avec les factures électroniques dématérialisées"",  etc...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.900607109069824,6.516516268253326
La Carsat a demandé 3 fois le meme document pour un départ en retraite alors qu'il avait été envoyer en recommander avec AR. Probléme entre les Carsat Regionale et locale. Conséquence: départ retardé et 80 Euros / mois perdu sur une petite retraite,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.903720378875732,6.815000593662262
"Justifier avec une copie ""papier"" des salaires perçu il a plus de 20 ans. Suite à un changement du programme informatique, l’administration n'avait plus l'information.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.12227725982666,6.020621571689844
Compliqué d’obtenir une carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.674081563949585,4.552320122718811
"Demander chaque année le renouvellement du dossier de notre petit fils autiste, comme si son problème allait cesser d'une année sur l'autre.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.726856768131256,6.98444527387619
les démarches pour l'obtention des cartes grises est trop complexe avec des process inutiles et des attentes inadmissibles; ce qui a permis à certains garages/concessions de trouver un créneau tout en le faisant payer d'une manière ou d'une autre à leurs clients,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.526689171791077,4.291684508323669
"Télécharger un dossier papier par internet, compléter ce dossier, l,envoyer à la préfecture pour recevoir un document... ne serait il pas plus simple de constituer un dossier électronique en scannant tous les docs et le transmettre à la préfecture ?",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.21133916079998,5.6219372153282166
obtenir une carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.619213819503784,4.572110295295715
"Impossible de faire comprendre que le nom de femme marié n'est pas celui du mari, le droit de garder son nom. Fournir des originaux de certificat de naissance, pour le renouvellement de pièces d'identité ( cela ne change jamais, pourquoi ne pas en garder trace ?",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.440909445285797,5.472152352333069
"La constitution de dossiers avec énormément de papiers dont elle devrait disposer de manière électronique. Seule la pièce d'identité devrait être demandée par l'administration. La recherche des autres pièces (acte de naissance, casier judiciaire etc.) devrait se faire en interne.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.70222356915474,5.701557070016861
Lors de l’obtention d'un passeport et d'une carte d'identité,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.421254694461823,4.516551375389099
"En préfecture. Un changement de carte grise ds la cadre d'une succession, impossible par internet et pas de réponse agent",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.542521983385086,4.300705313682556
Demande à de multiples reprises d'informations sur l'état civil déjà connues des services publics,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.745386987924576,7.170701384544373
Modification d’un changement de situation familiale pour une carte grise sur internet: complexe.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.466167509555817,4.1593626737594604
"Toujours fournir des justificatifs, parfois plusieurs fois.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.661522507667542,7.574850082397461
Changement de carte grise plus personne ne nous reçoit,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.585883021354675,4.147860646247864
le même papier demandé plusieurs fois. Un document pour lequel on vous demande de revenir le lendemain alors qu'il est sorti de l'imprimante en une minute sous vos yeux !,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.03319038823247,6.469806492328644
La demande d'une. fiche individuelle d'état civil pour certains actes (mariage par exemple). La présence d'un avocat pour un divorce avec consentement conjoint.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.215442433953285,5.83439202606678
Le renouvellement tous les deux ans de mon statut MDPH pour une maladie à vie,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.669326543807983,6.034659754484892
"Il y en a trop pour les citer mais notons changement de carte grise suite à un déménagement, refaire CNI ou passeport",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.556878626346588,4.004011869430542
Vente d'un véhicule lors du décès d'un proche. Tout est exagérément complexe alors que ça devrait être simple et quasiment automatique vu l'épreuve traversée.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.177440732717514,4.470743298530579
prouver que mon fils handicapé (autiste) l'est toujours et qu'il a besoin de soins adaptés alors que tous les professionnels de santé l'ont faits. Il faut toujours se justifier malgré les certificats fournis.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.662369906902313,5.82010655105114
"En tant que fonctionnaire, j'ai eu à constituer un dossier pour l'attribution de l'indemnité pour frais de changement de résidence. La notice précise que le dossier doit être rempli "" IMPERATIVEMENT A L'ENCRE BLEUE"". Je m'interroge......",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.911517336964607,6.239569365978241
Demande diverse d'aide d'un service à l'autre Transmission de document alors qu'il devrait appartenir  à la même base de donnée,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.760719060897827,6.234329476952553
Impossibilité de sourire sur une photo d’identité ou de passeport : on a tous des têtes d'enterrement sur les documents officiels ce qui est symptomatique d'une société.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.865233689546585,5.354118883609772
Demande de changement d' informations spécifiées par des agents de l’État qui me sont ensuite reprochés d'avoir changées,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.757155954837799,5.799016952514648
trop complexe la demande de carte grise par exemple.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.897206783294678,4.348546862602234
"les démarches en cas de pertes de papiers d'identité, permis de conduire, etc....",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.488788962364197,4.686412572860718
Produire des justificatifs alors qu'ils ont déjà été fournis ou fournir des éléments de justification qu'un autre service de la même administration a.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.237775638699532,6.790058612823486
Toutes mes informations d'identité et sur mes parents que l'on demande à chaque formulaire,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.946161866188049,6.285617798566818
Déclarer une vente de véhicule sur internet avec un ancien numéro d'immatriculation. Mission impossible. Obligé de passer par un intermédiaire qu'il faut payer alors que nous avons un service public.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.111849918961525,4.3273104429244995
"le site ANTS est théoriquement un progrès, et un gain de temps. Mais demander une carte grise nécessite toujours un RV en mairie, qu'il faut prendre 3 semaines en amont. Et lorsqu'il y a un pb dans la procédure, on ne le découvre que le jour où l'on est convoqué en maire, croyant pouvoir récupérer le précieux sésame",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.889513701200485,5.983801601454616
"redemander un acte de naissance pour un mariage (validité de 3 mois...), les dossiers qu'on doit remplir à chaque année pour les écoles alors que pas grand chose n'a changé",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.112527251243591,5.385385274887085
il faudrait mettre en place des dossier administratifs informatisés pour éviter à chaque demande de reprendre tout à zéro,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.593444645404816,6.302164435386658
Demande de retraite,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.538320779800415,7.0583624839782715
"Beaucoup de redondance dans les demande administrative ( acte de naissance , ou de mariage, nécessaire dans beaucoup de demande par exemple).",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.109670877456665,5.2587297558784485
Nationalité française pour mon épouse Britannique. Demande de prise en charge invalidité par la MDPH,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.10676121711731,5.203240990638733
remplir un formulaire dédié pour la carte d'identité alors que je venais de demander un passeport... on aurait pu avoir le renouvellement des 2 en un seul formulaire,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.343491077423096,4.968792080879211
Les contraintes imposées lors de la revente d'un bien immobilier (beaucoup trop de dossiers à remplir dont certains demandent la signature d'un élu local pour débloquer le dossier ! ).,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.782085418701172,6.031625535339117
Renvoyer une lettre parce qu'elle n'a pas été envoyée en accusé réception pour être renvoyée en accusé réception Me demande d'annuler mon prélèvement automatique (taxe foncière) alors que j'avais déclaré un changement d'adresse dans une construction neuve (déclarer elle aussi),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.60498195886612,6.572707891464233
"En général fournir des documents papiers en trois exemplaires (renouvellement de CI), des justificatifs de naissance, de domicile : ont demande les mêmes à chaque fois ! : Les ""scans"" cela existent et beaucoup d'entreprises ont fait la démarche pour qu'ils aient une valeur juridique (ex caisse de retraites), les fichiers croisé aussi !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.490643918514252,7.9634071588516235
"obliger de fournir les mêmes documents à chaque fois que l'on veut obtenir un autre document. ex pour une carte d'identité pourquoi me redemander la même chose tous les 10 ans alors que j'ai déjà une carte d'identité et que j'ai déjà fourni les documents nécessaire il y a 10 ans? idem pour le passeport, etc...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.093688786029816,5.38581246137619
"renvoyer plusieurs fois les mêmes pièces car ont elles été égarées, les règles de taxation de l'épargne pour un dossier RSA",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.164677739143372,7.54751455783844
Mise en place d'un petit ERP / Absence de compréhension adaptée  des sujets de sécurité - Lecture léonine des décrets par les services de la préfecture : ce qui est mis en place pour  certains doit être mise en place par tous !!,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.843095481395721,5.869638755917549
"la CAF durant notre séjour en Italie, qui a maintenu des allocations alors que nous avions clairement exposé notre situation de détachement et qui en suite nous a sommé de resitituer les sommes comme des voleurs....",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.449366092681885,6.260716676712036
le renouvellement de carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.886095285415649,4.421813368797302
Donner 3 fois les mêmes documents à 3 instances situées dans le même bâtiment plutôt que de les faire partager les données,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.940079092979431,7.334493160247803
"Les aides auxquelles on nous fait croire qu'on a droit et, une fois des montagnes de dossiers remplies, on n'y a en fait pas le droit...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.716814935207367,6.100596636533737
carte grise véhicules trop complexe,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.942455053329468,4.600582122802734
"Des demandes de subvention. Je suis trésorier d'une petite association ; les formulaires nécessaires pour obtenir quelques centaines d'euros font maintenant une quinzaine de pages, les documents annexes demandés sont de plus en plus nombreux, beaucoup d'informations sont en double, en triple voire plus. C'est de plus en plus inutile et complexe.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.362833619117737,5.603329688310623
"La déclaration d'impôt sur le revenu. On sent que l'on ne maîtrise pas tout et qu'on se fait avoir en ne cochant pas les bonnes cases, celles qui sont connues des avocats fiscalistes. En plus tout est fait pour qu'il y ait erreur !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.68324077129364,6.094087153673172
Pour la retraite il faut remplir le dossier pour la Carsat puis pour la complémentaire qui demande la même chose. Il faudrait pouvoir remplir qu'une fois et que l'information circule entre eux. Je pense qu'on peut trouver d'autres exemples de ce type.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.227798163890839,7.646009683609009
La transmission de documents entre administrations est inexistante,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.169608235359192,7.74474573135376
"Inutile : Fournir des documents PAPIER en 3 exemplaires, pour une demande de renouvellement de passeport (préparée sur internet). Fournir le même nombre de documents PAPIER pour le renouvellement de la carte d'identité !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.867278754711151,4.7974464893341064
payer un impôt alors qu'on sait qu'on va être remboursé,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.00726056098938,5.976657213643193
"déclarations en tout genre Pac en particulier, alors que l'administration a déjà tous les éléments; idem photovoltaique par ex déclartion alors a=que tous les relevés sont connus",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.104326248168945,6.694157600402832
photo d'identité pour un handicapé ne pouvant pas se déplacer. Les règles sont si strictes qu'on ne peut plus faire soi-même des photos d'identité,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.748149394989014,5.366939306259155
tous les ans à la rentrée scolaire on remplit pour chaque enfant un dossier  dans lequel on écrit plusieurs fois les mêmes informations c'est fastidieux! surtout si on a plusieurs enfants,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.900464475154877,7.214028835296631
La sécurité sociale qui demande les originaux des documents qui lui ont été envoyés et qu'elle a perdu. Les demandes de documents alors qu'un compte administratif peut être créé et servirent de source à toutes les administrations,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.054997682571411,7.101505756378174
Prendre rendez-vous pour faire une carte d'identité,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.22208234667778,5.012760698795319
Présentation de dossier strictement identique lors du départ à la retraite (CARSAT - AGIRC/ARCCO) - Faire renouveler ma carte de CPAM en étant une française née en Allemagne (6 mois),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.341208398342133,5.2938551902771
Impossible de contacter la caisse de retraite en cas de questionnement ou d'incompréhension.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.237282156944275,6.690990388393402
Remplir une deuxième fois un demande d'indemnité familiale alors qu'elle avait déjà été renseignée dans une autre académie.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.930559642612934,6.395955055952072
Obtention carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.08242154121399,3.9348175525665283
demande de carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.945984840393066,4.2726136445999146
"Tentez une demande à la CAF, au Pôle Emploi voir aux services fiscaux.... en plus d'être complexe, c'est bien souvent inutile en fonction de l'interlocuteur que nous avons en face de nous ! L'un va dire ""il faut le document A"", l'autre dira ""nous n'avons pas besoin du document A, mais il manque le papier B !""",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.470263719558716,6.187873750925064
"Service Carte Grise en ligne pour une voiture dont j'avais hérité : cela m'a pris 6 mois, je me suis même déplacé à la Préfecture de l'Ariège qui n'a pas su résoudre mon probème",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.489182353019714,4.764247417449951
"Une fois qu'on est connu et enregistré comme administrable , on devrait pas nous redemander de justificatifs.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.744576394557953,6.156758323311806
on ne peut plus refaire sa carte d'identité ou passeport à la mairie de son village,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.040058638900518,4.901394844055176
"beaucoup comme pour ma demande de retraite avec des formulaires inutiles, un PC pour une terrasse ou un balcon alors que l'installation illégale sur des terrains privés sans assainissement ni eau ni électricité n'est contrôlée pour les gens du voyage qui ne voyagent plus beaucoup .",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.437337040901184,5.497656345367432
"La fourniture de documents: pourquoi l’administration nous demande des documents qu’elle a déjà en sa possession? Comme les déclarations fiscales, carte d’identité, justificatifs de la CAF, CPAM, Pôle Emploi...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.145418643951416,7.2093987464904785
Stupidité de me refuser le renouvellement de ma carte d'identité au titre que j'avais un passeport ...,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.719980537891388,4.8372581005096436
Demande de renseignements déjà communiqués à un autre service de la même administration,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.804404243826866,7.116852521896362
une authentification de signature qui ne peut être faite que dans sa mairie de résidence (fermée le samedi !!!),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.503275632858276,5.742709755897522
des papiers et des papiers inutiles alors qu l'administration les possèdent déjà...,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.280850172042847,6.654098689556122
"Toujours devoir justifier de son lieu de naissance, de sa date de naissance, de qui sont ses parents, ses enfants. Ces informations ne changent pas, j'estime qu'une fois que l'administration en dispose elle ne devrait plus me les demander.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.499192714691162,5.5269069373607635
- Multiplication des justificatifs de domicile.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.803539887070656,7.278833270072937
Obtention de Carte d’Identité.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.389133781194687,4.495001435279846
"quand la mdph me demande de lui renvoyer deux fois les mêmes documents en prétendant que je ne les ai pas envoyé ou qu’ils sont trop datés parce qu’ils ont mis trop. longtemps à traiter le dossier, ça compte ? (photos du contenu de l’enveloppe à l’appui mais on ne peut rien dire, on est demandeur donc #pasdevague)",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.540180027484894,6.750732779502869
reconduction de demande annuelle alors qu'une seule MAJ de la situation et des ressources pourraient suffire (exemple : demande ACS),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.317635029554367,5.537841826677322
"En tant que responsable d'une organisation bénéficiant d'aides de certains services, je trouve qu'on nous contrôle et que l'on exige trop sur un plan ""ratio"" et ""économie"", ""efficacité"", alors que ces mêmes acteurs institutionnels ne comprennent rien aux réalités du terrain et seraient incapables de faire notre travail dans les conditions qui sont les nôtres.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.621317028999329,6.270821422338486
Fournir par courrier papiers que j’avais déjà envoyés par mail,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.131034255027771,6.503541648387909
Obligée de prendre rdv à la mairie de sa commune pour check list pour renouveler une carte d identité puis reprendre rdv pour dépôt puis pour chercher la carte. 3 rdv avec des horaires figés. Difficile quand on travaille à plus d une heure de son domicile,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.054481960833073,5.19462662935257
"Parfois, on est dans l'obligation de fournir des documents papier au lieu du numérique.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.03281581774354,7.075319528579712
allocations familiales : chaque année réexpliquer notre situation (un peu particulière) depuis 15 ans ! Manque de suivi de dossier et de partage entre administrations .,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.490998983383179,6.771806478500366
allocations familiales : chaque année réexpliquer notre situation (un peu particulière) depuis 15 ans ! Manque de suivi de dossier et de partage entre administrations .,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.490998983383179,6.771806478500366
"par exemple le renouvellement des cartes d'identité pour lesquelles on doit à nouveau fournir tous les papiers qui avaient été déjà fournis lors de l'établissement de la précédente ! c'est Ubu roi ce système. On a une carte d'identité sensée prouver qu'on est citoyen français et, pas du tout, il faut recommencer tous les 10 ans à le prouver !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.549422860145569,5.893220365047455
"De faire ma première carte grise sur internet après l'achat d'un véhicule, et de ne jamais pouvoir y arriver, faute de bug informatique constant.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.568119555711746,4.629750967025757
"Pour vendre un véhicule. Vous devrez créer un compte; recevoir par mail, quelques jours plus tard, un code secret pour vos connecter au site de transfert des cartes grises. Vous saisissez vos informations et celles de votre acquéreur. Ensuite ce dernier rencontre les mêmes difficultés que vous. Dites à l'ENARQUE qui a ""pondu"" ce système, qu'il est DINGUE !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.040979146957397,6.058451477438211
Démarches carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.882871627807617,4.555080890655518
Les certificats à produire dont il faut préciser la nationalité française (connue des bases !) ou en refaire la demande. La durée de validité limitée de ces certificats qu’il faut redemander (perte de temps)… et qui occupe de personnel (dépense publique)...,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.204578086733818,6.543989837169647
Demandes récurrentes de documents déjà fournis. ex: le renouvellement semestriel de l'ASS Renouvellement de dossier pour une personne handicapée dont on sait que la situation ne peut pas évoluer positivement,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.963274121284485,6.341487526893616
"duplication des documents administratifs  nécessaires a la constitution d'une demande( retraite,)",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.311537981033325,7.139870285987854
